session_id,timestamp,satellite_id,ground_station_id,direction,protocol,packet_size_bytes,data_type,encryption_status,link_quality_pct,bit_error_rate,latency_ms,anomaly_flag
SESS-000158,2026-01-22 04:27:47,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3495,COMMAND,AES-256,94.98,9.519e-09,248,NONE
SESS-000159,2026-01-22 04:28:42,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,3304,PAYLOAD_DATA,AES-128,97.76,9.11e-09,263,NONE
SESS-000160,2026-01-22 04:30:01,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,3954,TELEMETRY,AES-256,93.67,4.051e-09,249,NONE
SESS-000161,2026-01-22 04:32:05,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,1078,TELEMETRY,AES-128,93.24,5.26e-10,243,NONE
SESS-000162,2026-01-22 04:34:39,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,1472,HOUSEKEEPING,AES-128,92.46,3.7e-09,257,NONE
SESS-000163,2026-01-22 04:37:29,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,3127,COMMAND,AES-128,99.25,8.22e-09,244,NONE
SESS-000164,2026-01-22 04:38:21,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,3666,COMMAND,AES-256,97.81,7.418e-09,270,NONE
SESS-000165,2026-01-22 04:40:39,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,2371,HOUSEKEEPING,AES-128,96.75,4.375e-09,251,NONE
SESS-000166,2026-01-22 04:42:07,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,1323,COMMAND,AES-256,97.16,1.121e-09,267,NONE
SESS-000167,2026-01-22 04:42:52,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,2141,PAYLOAD_DATA,AES-128,97.18,2.511e-09,269,NONE
SESS-000168,2026-01-22 04:44:00,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,2821,PAYLOAD_DATA,AES-128,96.08,3.225e-09,268,NONE
SESS-000169,2026-01-22 04:45:51,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,2540,TELEMETRY,AES-256,98.43,7.783e-09,246,NONE
SESS-000170,2026-01-22 04:47:51,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,2076,PAYLOAD_DATA,AES-256,98.35,7.847e-09,247,NONE
SESS-000171,2026-01-22 04:48:29,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,3698,PAYLOAD_DATA,AES-256,98.64,2.871e-09,266,NONE
SESS-000172,2026-01-22 04:50:30,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,3936,TELEMETRY,AES-256,92.68,4.77e-10,271,NONE
SESS-000173,2026-01-22 04:51:21,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,900,HOUSEKEEPING,AES-256,94.36,1.905e-09,253,NONE
SESS-000174,2026-01-22 04:53:05,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,2006,COMMAND,AES-256,96.6,3.585e-09,259,NONE
SESS-000175,2026-01-22 04:54:28,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,2104,PAYLOAD_DATA,AES-256,95.71,5.342e-09,240,NONE
SESS-000176,2026-01-22 04:57:27,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,1698,HOUSEKEEPING,AES-256,95.52,7.505e-09,273,NONE
SESS-000177,2026-01-22 04:58:10,SENTINEL-9,GS-BRAVO-2,UPLINK,PROXIMITY-1,3169,COMMAND,AES-256,97.16,4.276e-09,257,NONE
SESS-000178,2026-01-22 04:59:58,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,3383,COMMAND,AES-256,96.89,9.019e-09,266,NONE
SESS-000179,2026-01-22 05:02:40,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,2504,PAYLOAD_DATA,AES-256,95.1,3.8e-09,255,NONE
SESS-000180,2026-01-22 05:04:57,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,2979,HOUSEKEEPING,AES-128,93.12,7.349e-09,276,NONE
SESS-000181,2026-01-22 05:07:00,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,3792,HOUSEKEEPING,AES-128,94.07,9.22e-10,249,NONE
SESS-000182,2026-01-22 05:09:54,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,1398,HOUSEKEEPING,AES-128,95.14,2.242e-09,255,NONE
SESS-000183,2026-01-22 05:10:24,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,3431,PAYLOAD_DATA,AES-128,99.14,2.36e-09,244,NONE
SESS-000184,2026-01-22 05:13:15,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,1051,PAYLOAD_DATA,AES-256,94.57,5.977e-09,277,NONE
SESS-000185,2026-01-22 05:14:39,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,3984,COMMAND,NONE,92.09,7.022e-09,278,NONE
SESS-000186,2026-01-22 05:15:25,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,2512,HOUSEKEEPING,AES-256,97.31,1.156e-09,268,NONE
SESS-000187,2026-01-22 05:16:03,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3984,COMMAND,AES-128,98.76,8.167e-09,256,NONE
SESS-000188,2026-01-22 05:18:40,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1605,TELEMETRY,AES-256,95.2,1.86e-10,264,NONE
SESS-000189,2026-01-22 05:20:48,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,3174,COMMAND,NONE,98.7,8.962e-09,243,NONE
SESS-000190,2026-01-22 05:22:52,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,3780,HOUSEKEEPING,AES-128,97.83,5.21e-09,251,NONE
SESS-000191,2026-01-22 05:23:33,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,3328,HOUSEKEEPING,AES-256,93.67,7.629e-09,263,NONE
SESS-000192,2026-01-22 05:26:04,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,1748,PAYLOAD_DATA,AES-128,93.27,1.299e-09,240,NONE
SESS-000193,2026-01-22 05:28:22,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,2770,PAYLOAD_DATA,AES-256,92.93,1.61e-10,255,NONE
SESS-000194,2026-01-22 05:29:57,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3097,HOUSEKEEPING,AES-256,96.42,6.591e-09,244,NONE
SESS-000195,2026-01-22 05:32:49,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,3180,TELEMETRY,AES-256,98.15,6.158e-09,264,NONE
SESS-000196,2026-01-22 05:33:55,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,3705,HOUSEKEEPING,AES-256,99.21,9.083e-09,264,NONE
SESS-000197,2026-01-22 05:35:17,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3931,COMMAND,AES-256,98.84,6.84e-10,273,NONE
SESS-000198,2026-01-22 05:37:50,SENTINEL-9,GS-BRAVO-2,UPLINK,PROXIMITY-1,1709,TELEMETRY,AES-256,96.69,9.888e-09,244,NONE
SESS-000199,2026-01-22 05:39:37,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,1578,TELEMETRY,AES-128,95.54,9.751e-09,240,NONE
SESS-000200,2026-01-22 05:40:10,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,3639,TELEMETRY,AES-256,98.36,7.904e-09,251,NONE
SESS-000201,2026-01-22 05:42:55,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,2856,TELEMETRY,NONE,96.67,6.359e-09,243,NONE
SESS-000202,2026-01-22 05:44:51,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3470,HOUSEKEEPING,AES-256,95.75,8.753e-09,252,NONE
SESS-000203,2026-01-22 05:46:31,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,2479,HOUSEKEEPING,AES-128,96.92,2.693e-09,247,NONE
SESS-000204,2026-01-22 05:47:17,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,2839,HOUSEKEEPING,AES-256,92.06,7.598e-09,249,NONE
SESS-000205,2026-01-22 05:50:16,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3945,PAYLOAD_DATA,AES-256,98.92,2.612e-09,263,NONE
SESS-000206,2026-01-22 05:52:27,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,551,COMMAND,AES-128,98.36,2.11e-09,264,NONE
SESS-000207,2026-01-22 05:55:12,SENTINEL-9,GS-BRAVO-2,UPLINK,PROXIMITY-1,2067,COMMAND,AES-256,95.98,6.234e-09,279,NONE
SESS-000208,2026-01-22 05:56:03,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,2074,HOUSEKEEPING,AES-256,95.42,6.687e-09,268,NONE
SESS-000209,2026-01-22 05:57:12,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,1854,HOUSEKEEPING,AES-256,92.5,9.574e-09,273,NONE
SESS-000210,2026-01-22 06:00:11,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,3425,PAYLOAD_DATA,AES-256,98.33,2.785e-09,260,NONE
SESS-000211,2026-01-22 06:02:24,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,1285,TELEMETRY,AES-256,97.82,3.435e-09,266,NONE
SESS-000212,2026-01-22 06:05:06,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3335,HOUSEKEEPING,AES-256,96.48,5.816e-09,272,NONE
SESS-000213,2026-01-22 06:05:44,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3388,HOUSEKEEPING,AES-256,96.21,1.468e-09,247,NONE
SESS-000214,2026-01-22 06:07:13,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,1418,TELEMETRY,AES-256,99.1,8.7e-10,277,NONE
SESS-000215,2026-01-22 06:08:02,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,2663,TELEMETRY,AES-128,99.27,2.669e-09,278,NONE
SESS-000216,2026-01-22 06:09:57,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,1295,COMMAND,AES-256,97.56,5.183e-09,244,NONE
SESS-000217,2026-01-22 06:12:29,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,1879,PAYLOAD_DATA,AES-256,94.05,4.515e-09,250,NONE
SESS-000218,2026-01-22 06:13:32,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,2064,TELEMETRY,AES-128,95.62,8.624e-09,249,NONE
SESS-000219,2026-01-22 06:15:33,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3062,PAYLOAD_DATA,AES-256,98.23,5.693e-09,263,NONE
SESS-000220,2026-01-22 06:18:07,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,1600,TELEMETRY,AES-256,97.19,2.436e-09,244,NONE
SESS-000221,2026-01-22 06:20:43,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1431,PAYLOAD_DATA,AES-256,95.55,5.477e-09,279,NONE
SESS-000222,2026-01-22 06:22:23,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,1138,COMMAND,AES-256,95.47,1.756e-09,269,NONE
SESS-000223,2026-01-22 06:23:24,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,2338,PAYLOAD_DATA,AES-256,99.44,2.646e-09,256,NONE
SESS-000224,2026-01-22 06:25:42,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,580,PAYLOAD_DATA,AES-128,98.08,3.098e-09,247,NONE
SESS-000225,2026-01-22 06:27:46,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,2102,TELEMETRY,AES-128,92.92,2.314e-09,263,NONE
SESS-000226,2026-01-22 06:28:40,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,2843,COMMAND,AES-256,93.2,6.254e-09,276,NONE
SESS-000227,2026-01-22 06:30:13,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,1499,HOUSEKEEPING,AES-256,93.11,9.182e-09,251,NONE
SESS-000228,2026-01-22 06:31:29,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,2099,COMMAND,AES-256,98.21,4.106e-09,254,NONE
SESS-000229,2026-01-22 06:33:07,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,1928,PAYLOAD_DATA,AES-256,94.37,1.332e-09,265,NONE
SESS-000230,2026-01-22 06:35:42,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,2741,PAYLOAD_DATA,AES-128,94.83,8.599e-09,253,NONE
SESS-000231,2026-01-22 06:36:40,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,754,PAYLOAD_DATA,AES-256,95.53,2.652e-09,268,NONE
SESS-000232,2026-01-22 06:37:35,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,1094,TELEMETRY,AES-256,94.82,8.547e-09,273,NONE
SESS-000233,2026-01-22 06:39:07,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,960,PAYLOAD_DATA,AES-256,93.52,6.145e-09,265,NONE
SESS-000234,2026-01-22 06:41:01,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3487,PAYLOAD_DATA,AES-256,92.38,6.71e-09,264,NONE
SESS-000235,2026-01-22 06:42:29,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,1199,COMMAND,AES-256,98.94,6.461e-09,244,NONE
SESS-000236,2026-01-22 06:43:45,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1527,COMMAND,AES-128,92.75,3.931e-09,259,NONE
SESS-000237,2026-01-22 06:44:36,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,1140,PAYLOAD_DATA,AES-256,93.2,8.314e-09,243,NONE
SESS-000238,2026-01-22 06:46:54,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,911,PAYLOAD_DATA,AES-128,97.8,1.82e-10,255,NONE
SESS-000239,2026-01-22 06:49:01,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,1260,HOUSEKEEPING,AES-256,95.26,7.688e-09,258,NONE
SESS-000240,2026-01-22 06:51:01,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,2470,HOUSEKEEPING,NONE,92.58,6.224e-09,256,NONE
SESS-000241,2026-01-22 06:52:37,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,1294,PAYLOAD_DATA,AES-256,98.11,6.858e-09,243,NONE
SESS-000242,2026-01-22 06:54:55,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,3728,TELEMETRY,AES-128,96.72,8.549e-09,248,NONE
SESS-000243,2026-01-22 06:55:58,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3682,TELEMETRY,AES-256,95.75,4.057e-09,265,NONE
SESS-000244,2026-01-22 06:57:38,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,992,COMMAND,AES-256,97.73,9.034e-09,261,NONE
SESS-000245,2026-01-22 07:00:06,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,2495,COMMAND,AES-256,95.23,1.011e-09,264,NONE
SESS-000246,2026-01-22 07:01:41,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1153,HOUSEKEEPING,AES-256,95.07,8.682e-09,264,NONE
SESS-000247,2026-01-22 07:02:22,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3998,HOUSEKEEPING,AES-256,98.37,2.742e-09,267,NONE
SESS-000248,2026-01-22 07:03:06,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3556,TELEMETRY,AES-128,98.31,7.182e-09,276,NONE
SESS-000249,2026-01-22 07:05:41,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,926,COMMAND,AES-256,95.14,6.622e-09,276,NONE
SESS-000250,2026-01-22 07:06:26,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,4081,COMMAND,AES-256,93.67,5.673e-09,254,NONE
SESS-000251,2026-01-22 07:06:58,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,1701,HOUSEKEEPING,AES-256,97.39,7.173e-09,244,NONE
SESS-000252,2026-01-22 07:08:15,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,4056,HOUSEKEEPING,AES-256,94.06,4.152e-09,248,NONE
SESS-000253,2026-01-22 07:10:15,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,2756,TELEMETRY,AES-256,93.02,4.778e-09,243,NONE
SESS-000254,2026-01-22 07:11:31,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,2174,PAYLOAD_DATA,AES-256,98.14,6.254e-09,275,NONE
SESS-000255,2026-01-22 07:14:25,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,1225,HOUSEKEEPING,AES-128,97.78,8.926e-09,268,NONE
SESS-000256,2026-01-22 07:15:39,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,3162,COMMAND,AES-256,97.26,1.505e-09,273,NONE
SESS-000257,2026-01-22 07:17:46,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,1144,HOUSEKEEPING,AES-128,97.88,2.916e-09,259,NONE
SESS-000258,2026-01-22 07:20:24,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,2106,PAYLOAD_DATA,AES-256,95.43,7.943e-09,268,NONE
SESS-000259,2026-01-22 07:21:13,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,1502,HOUSEKEEPING,AES-256,97.83,7.68e-10,260,NONE
SESS-000260,2026-01-22 07:23:15,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,2783,TELEMETRY,AES-128,92.98,9.17e-10,271,NONE
SESS-000261,2026-01-22 07:24:54,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,3598,PAYLOAD_DATA,NONE,92.57,2.914e-09,269,NONE
SESS-000262,2026-01-22 07:26:16,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,2792,TELEMETRY,AES-256,96.56,6.822e-09,276,NONE
SESS-000263,2026-01-22 07:28:34,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3896,PAYLOAD_DATA,AES-256,93.16,5.494e-09,256,NONE
SESS-000264,2026-01-22 07:30:36,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,2705,PAYLOAD_DATA,AES-256,97.41,1.285e-09,257,NONE
SESS-000265,2026-01-22 07:32:53,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,1803,HOUSEKEEPING,AES-256,93.2,3.362e-09,277,NONE
SESS-000266,2026-01-22 07:34:36,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,1216,TELEMETRY,AES-256,99.43,7.709e-09,257,NONE
SESS-000267,2026-01-22 07:35:30,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,1451,HOUSEKEEPING,AES-256,94.7,1.64e-10,274,NONE
SESS-000268,2026-01-22 07:36:28,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,3291,TELEMETRY,NONE,96.16,7.781e-09,271,NONE
SESS-000269,2026-01-22 07:38:52,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,1003,COMMAND,AES-256,94.55,6.279e-09,262,NONE
SESS-000270,2026-01-22 07:39:56,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,2415,PAYLOAD_DATA,AES-256,93.95,3.966e-09,263,NONE
SESS-000271,2026-01-22 07:41:12,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1452,COMMAND,AES-128,94.73,4.472e-09,267,NONE
SESS-000272,2026-01-22 07:43:48,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,3123,COMMAND,AES-256,96.13,2.319e-09,251,NONE
SESS-000273,2026-01-22 07:45:03,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,798,TELEMETRY,AES-256,94.88,8.966e-09,251,NONE
SESS-000274,2026-01-22 07:46:08,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3565,PAYLOAD_DATA,AES-128,96.21,2.17e-10,274,NONE
SESS-000275,2026-01-22 07:47:48,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,1156,HOUSEKEEPING,AES-128,96.07,8.152e-09,253,NONE
SESS-000276,2026-01-22 07:50:35,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,3087,HOUSEKEEPING,AES-256,98.49,8.346e-09,243,NONE
SESS-000277,2026-01-22 07:51:50,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,3612,PAYLOAD_DATA,AES-128,93.35,2.86e-09,240,NONE
SESS-000278,2026-01-22 07:53:57,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,2912,HOUSEKEEPING,AES-256,97.0,8.207e-09,256,NONE
SESS-000279,2026-01-22 07:56:03,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,2126,COMMAND,AES-128,92.66,3.699e-09,277,NONE
SESS-000280,2026-01-22 07:56:58,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,3994,PAYLOAD_DATA,AES-256,92.63,6.918e-09,240,NONE
SESS-000281,2026-01-22 07:57:40,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,1678,COMMAND,AES-256,99.16,9.795e-09,259,NONE
SESS-000282,2026-01-22 08:00:14,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,3378,COMMAND,AES-256,93.0,9.684e-09,261,NONE
SESS-000283,2026-01-22 08:00:50,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,2119,TELEMETRY,AES-256,98.68,9.793e-09,253,NONE
SESS-000284,2026-01-22 08:02:15,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,2311,PAYLOAD_DATA,AES-256,96.6,7.4e-10,247,NONE
SESS-000285,2026-01-22 08:03:14,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3977,PAYLOAD_DATA,AES-256,93.44,1.24e-10,268,NONE
SESS-000286,2026-01-22 08:04:38,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,1566,TELEMETRY,NONE,97.16,3.402e-09,270,NONE
SESS-000287,2026-01-22 08:05:13,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,734,HOUSEKEEPING,AES-256,98.07,7.218e-09,244,NONE
SESS-000288,2026-01-22 08:05:50,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3956,PAYLOAD_DATA,AES-128,96.71,4.507e-09,249,NONE
SESS-000289,2026-01-22 08:07:32,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,3359,PAYLOAD_DATA,AES-256,99.1,2.601e-09,244,NONE
SESS-000290,2026-01-22 08:10:09,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,1629,HOUSEKEEPING,AES-128,93.61,2.114e-09,274,NONE
SESS-000291,2026-01-22 08:11:53,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,532,HOUSEKEEPING,AES-128,97.54,7.19e-10,268,NONE
SESS-000292,2026-01-22 08:13:32,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,2583,TELEMETRY,AES-256,98.71,5.455e-09,248,NONE
SESS-000293,2026-01-22 08:14:41,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,1289,COMMAND,AES-128,97.34,9.08e-09,255,NONE
SESS-000294,2026-01-22 08:16:30,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,2507,HOUSEKEEPING,AES-128,97.83,4.13e-10,242,NONE
SESS-000295,2026-01-22 08:17:16,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3957,PAYLOAD_DATA,AES-128,97.4,5.238e-09,270,NONE
SESS-000296,2026-01-22 08:19:13,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,1587,COMMAND,AES-256,94.81,5.866e-09,274,NONE
SESS-000297,2026-01-22 08:21:57,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,2921,TELEMETRY,AES-128,97.45,5.977e-09,264,NONE
SESS-000298,2026-01-22 08:23:06,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,2744,PAYLOAD_DATA,AES-256,97.05,5.905e-09,267,NONE
SESS-000299,2026-01-22 08:25:19,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,572,COMMAND,AES-256,96.25,3.256e-09,277,NONE
SESS-000300,2026-01-22 08:26:46,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,2165,COMMAND,NONE,97.45,1.171e-09,255,NONE
SESS-000301,2026-01-22 08:28:46,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,3353,COMMAND,AES-256,92.85,3.799e-09,277,NONE
SESS-000302,2026-01-22 08:30:09,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,2749,HOUSEKEEPING,AES-128,93.24,1.417e-09,247,NONE
SESS-000303,2026-01-22 08:30:47,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1491,COMMAND,AES-256,94.3,8.06e-10,278,NONE
SESS-000304,2026-01-22 08:32:07,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,1774,TELEMETRY,AES-256,92.81,3.823e-09,262,NONE
SESS-000305,2026-01-22 08:34:54,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,614,HOUSEKEEPING,AES-256,93.14,8.563e-09,275,NONE
SESS-000306,2026-01-22 08:36:12,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,1197,TELEMETRY,NONE,97.96,9.316e-09,247,NONE
SESS-000307,2026-01-22 08:36:50,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,1139,PAYLOAD_DATA,AES-128,96.75,6.402e-09,247,NONE
SESS-000308,2026-01-22 08:39:21,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,658,COMMAND,AES-128,97.81,2.401e-09,278,NONE
SESS-000309,2026-01-22 08:41:56,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,4004,HOUSEKEEPING,AES-128,98.86,9.762e-09,241,NONE
SESS-000310,2026-01-22 08:42:51,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,1868,PAYLOAD_DATA,AES-128,98.07,2.198e-09,256,NONE
SESS-000311,2026-01-22 08:45:28,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,3478,COMMAND,AES-256,98.63,1.493e-09,277,NONE
SESS-000312,2026-01-22 08:46:24,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,3007,PAYLOAD_DATA,AES-256,97.33,4.351e-09,269,NONE
SESS-000313,2026-01-22 08:48:17,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,1275,COMMAND,AES-256,97.35,5.492e-09,254,NONE
SESS-000314,2026-01-22 08:50:09,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,523,TELEMETRY,AES-256,97.68,6.707e-09,267,NONE
