record_id,timestamp,satellite_id,subsystem,metric_name,metric_value,unit,status,quality_flag
TEL-000219,2026-01-22 05:49:07,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001016,deg/hr,NOMINAL,VALID
TEL-000220,2026-01-22 05:49:07,SENTINEL-9,COMMS,signal_strength_dbm,-85.348374,dBm,NOMINAL,VALID
TEL-000221,2026-01-22 05:49:07,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000222,2026-01-22 05:49:07,SENTINEL-9,COMMS,link_margin_db,12.367716,dB,NOMINAL,VALID
TEL-000223,2026-01-22 05:49:07,SENTINEL-9,PAYLOAD,sensor_temp_c,-44.987743,°C,NOMINAL,VALID
TEL-000224,2026-01-22 05:49:07,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.782391,K,NOMINAL,VALID
TEL-000225,2026-01-22 05:49:07,SENTINEL-9,PAYLOAD,shutter_cycles,1847528.0,count,NOMINAL,VALID
TEL-000226,2026-01-22 06:19:08,SENTINEL-9,POWER,battery_level_pct,85.919271,%,NOMINAL,VALID
TEL-000227,2026-01-22 06:19:08,SENTINEL-9,POWER,solar_array_output_w,2868.224596,W,NOMINAL,VALID
TEL-000228,2026-01-22 06:19:08,SENTINEL-9,POWER,bus_voltage_v,27.98163,V,NOMINAL,VALID
TEL-000229,2026-01-22 06:19:08,SENTINEL-9,THERMAL,payload_temp_c,22.365071,°C,NOMINAL,VALID
TEL-000230,2026-01-22 06:19:08,SENTINEL-9,THERMAL,bus_temp_c,18.406216,°C,NOMINAL,VALID
TEL-000231,2026-01-22 06:19:08,SENTINEL-9,THERMAL,battery_temp_c,15.277029,°C,NOMINAL,VALID
TEL-000232,2026-01-22 06:19:08,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.160925,arcsec,NOMINAL,VALID
TEL-000233,2026-01-22 06:19:08,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2374.097786,RPM,NOMINAL,VALID
TEL-000234,2026-01-22 06:19:08,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001,deg/hr,NOMINAL,VALID
TEL-000235,2026-01-22 06:19:08,SENTINEL-9,COMMS,signal_strength_dbm,-85.367221,dBm,NOMINAL,VALID
TEL-000236,2026-01-22 06:19:08,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000237,2026-01-22 06:19:08,SENTINEL-9,COMMS,link_margin_db,12.043604,dB,NOMINAL,VALID
TEL-000238,2026-01-22 06:19:08,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.647074,°C,NOMINAL,VALID
TEL-000239,2026-01-22 06:19:08,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.974453,K,NOMINAL,VALID
TEL-000240,2026-01-22 06:19:08,SENTINEL-9,PAYLOAD,shutter_cycles,1847527.0,count,NOMINAL,VALID
TEL-000241,2026-01-22 06:48:12,SENTINEL-9,POWER,battery_level_pct,88.227197,%,NOMINAL,VALID
TEL-000242,2026-01-22 06:48:12,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-000243,2026-01-22 06:48:12,SENTINEL-9,POWER,bus_voltage_v,28.12686,V,NOMINAL,VALID
TEL-000244,2026-01-22 06:48:12,SENTINEL-9,THERMAL,payload_temp_c,22.347675,°C,NOMINAL,VALID
TEL-000245,2026-01-22 06:48:12,SENTINEL-9,THERMAL,bus_temp_c,18.338624,°C,NOMINAL,VALID
TEL-000246,2026-01-22 06:48:12,SENTINEL-9,THERMAL,battery_temp_c,15.232965,°C,NOMINAL,VALID
TEL-000247,2026-01-22 06:48:12,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.16441,arcsec,NOMINAL,VALID
TEL-000248,2026-01-22 06:48:12,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2359.233241,RPM,NOMINAL,VALID
TEL-000249,2026-01-22 06:48:12,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000981,deg/hr,NOMINAL,VALID
TEL-000250,2026-01-22 06:48:12,SENTINEL-9,COMMS,signal_strength_dbm,-83.423646,dBm,NOMINAL,VALID
TEL-000251,2026-01-22 06:48:12,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000252,2026-01-22 06:48:12,SENTINEL-9,COMMS,link_margin_db,12.48528,dB,NOMINAL,VALID
TEL-000253,2026-01-22 06:48:12,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.084909,°C,NOMINAL,VALID
TEL-000254,2026-01-22 06:48:12,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.910488,K,NOMINAL,VALID
TEL-000255,2026-01-22 06:48:12,SENTINEL-9,PAYLOAD,shutter_cycles,1847528.0,count,NOMINAL,VALID
TEL-000256,2026-01-22 07:15:23,SENTINEL-9,POWER,battery_level_pct,73.071225,%,NOMINAL,VALID
TEL-000257,2026-01-22 07:15:23,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-000258,2026-01-22 07:15:23,SENTINEL-9,POWER,bus_voltage_v,27.887209,V,NOMINAL,VALID
TEL-000259,2026-01-22 07:15:23,SENTINEL-9,THERMAL,payload_temp_c,22.603507,°C,NOMINAL,VALID
TEL-000260,2026-01-22 07:15:23,SENTINEL-9,THERMAL,bus_temp_c,18.658719,°C,NOMINAL,VALID
TEL-000261,2026-01-22 07:15:23,SENTINEL-9,THERMAL,battery_temp_c,15.035878,°C,NOMINAL,VALID
TEL-000262,2026-01-22 07:15:23,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.15055,arcsec,NOMINAL,VALID
TEL-000263,2026-01-22 07:15:23,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2436.227815,RPM,NOMINAL,VALID
TEL-000264,2026-01-22 07:15:23,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001024,deg/hr,NOMINAL,VALID
TEL-000265,2026-01-22 07:15:23,SENTINEL-9,COMMS,signal_strength_dbm,-86.00478,dBm,NOMINAL,VALID
TEL-000266,2026-01-22 07:15:23,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000267,2026-01-22 07:15:23,SENTINEL-9,COMMS,link_margin_db,12.359491,dB,NOMINAL,VALID
TEL-000268,2026-01-22 07:15:23,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.013407,°C,NOMINAL,VALID
TEL-000269,2026-01-22 07:15:23,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.262957,K,NOMINAL,VALID
TEL-000270,2026-01-22 07:15:23,SENTINEL-9,PAYLOAD,shutter_cycles,1847525.0,count,NOMINAL,VALID
TEL-000271,2026-01-22 07:38:07,SENTINEL-9,POWER,battery_level_pct,79.824933,%,NOMINAL,VALID
TEL-000272,2026-01-22 07:38:07,SENTINEL-9,POWER,solar_array_output_w,2729.707822,W,NOMINAL,VALID
TEL-000273,2026-01-22 07:38:07,SENTINEL-9,POWER,bus_voltage_v,27.861452,V,NOMINAL,VALID
TEL-000274,2026-01-22 07:38:07,SENTINEL-9,THERMAL,payload_temp_c,22.615105,°C,NOMINAL,VALID
TEL-000275,2026-01-22 07:38:07,SENTINEL-9,THERMAL,bus_temp_c,18.076209,°C,NOMINAL,VALID
TEL-000276,2026-01-22 07:38:07,SENTINEL-9,THERMAL,battery_temp_c,15.004349,°C,NOMINAL,VALID
TEL-000277,2026-01-22 07:38:07,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.146904,arcsec,NOMINAL,VALID
TEL-000278,2026-01-22 07:38:07,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2356.873779,RPM,NOMINAL,VALID
TEL-000279,2026-01-22 07:38:07,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001039,deg/hr,NOMINAL,VALID
TEL-000280,2026-01-22 07:38:07,SENTINEL-9,COMMS,signal_strength_dbm,-82.590846,dBm,NOMINAL,VALID
TEL-000281,2026-01-22 07:38:07,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000282,2026-01-22 07:38:07,SENTINEL-9,COMMS,link_margin_db,12.438474,dB,NOMINAL,VALID
TEL-000283,2026-01-22 07:38:07,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.355512,°C,NOMINAL,VALID
TEL-000284,2026-01-22 07:38:07,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.85393,K,NOMINAL,VALID
TEL-000285,2026-01-22 07:38:07,SENTINEL-9,PAYLOAD,shutter_cycles,1847532.0,count,NOMINAL,VALID
TEL-000286,2026-01-22 08:03:45,SENTINEL-9,POWER,battery_level_pct,93.890377,%,NOMINAL,VALID
TEL-000287,2026-01-22 08:03:45,SENTINEL-9,POWER,solar_array_output_w,2815.259988,W,NOMINAL,VALID
TEL-000288,2026-01-22 08:03:45,SENTINEL-9,POWER,bus_voltage_v,27.86854,V,NOMINAL,VALID
TEL-000289,2026-01-22 08:03:45,SENTINEL-9,THERMAL,payload_temp_c,22.083613,°C,NOMINAL,VALID
TEL-000290,2026-01-22 08:03:45,SENTINEL-9,THERMAL,bus_temp_c,18.536144,°C,NOMINAL,VALID
TEL-000291,2026-01-22 08:03:45,SENTINEL-9,THERMAL,battery_temp_c,15.136247,°C,NOMINAL,VALID
TEL-000292,2026-01-22 08:03:45,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.138812,arcsec,NOMINAL,VALID
TEL-000293,2026-01-22 08:03:45,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2402.135353,RPM,NOMINAL,VALID
TEL-000294,2026-01-22 08:03:45,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001027,deg/hr,NOMINAL,VALID
TEL-000295,2026-01-22 08:03:45,SENTINEL-9,COMMS,signal_strength_dbm,-83.550687,dBm,NOMINAL,VALID
TEL-000296,2026-01-22 08:03:45,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000297,2026-01-22 08:03:45,SENTINEL-9,COMMS,link_margin_db,12.085347,dB,NOMINAL,VALID
TEL-000298,2026-01-22 08:03:45,SENTINEL-9,PAYLOAD,sensor_temp_c,-44.79472,°C,NOMINAL,VALID
TEL-000299,2026-01-22 08:03:45,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.026651,K,NOMINAL,VALID
TEL-000300,2026-01-22 08:03:45,SENTINEL-9,PAYLOAD,shutter_cycles,1847525.0,count,NOMINAL,VALID
TEL-000301,2026-01-22 08:30:20,SENTINEL-9,POWER,battery_level_pct,81.540915,%,NOMINAL,VALID
TEL-000302,2026-01-22 08:30:20,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-000303,2026-01-22 08:30:20,SENTINEL-9,POWER,bus_voltage_v,28.133239,V,NOMINAL,VALID
TEL-000304,2026-01-22 08:30:20,SENTINEL-9,THERMAL,payload_temp_c,22.51467,°C,NOMINAL,VALID
TEL-000305,2026-01-22 08:30:20,SENTINEL-9,THERMAL,bus_temp_c,18.170404,°C,NOMINAL,VALID
TEL-000306,2026-01-22 08:30:20,SENTINEL-9,THERMAL,battery_temp_c,15.334605,°C,NOMINAL,VALID
TEL-000307,2026-01-22 08:30:20,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.143125,arcsec,NOMINAL,VALID
TEL-000308,2026-01-22 08:30:20,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2394.141256,RPM,NOMINAL,VALID
TEL-000309,2026-01-22 08:30:20,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000958,deg/hr,NOMINAL,VALID
TEL-000310,2026-01-22 08:30:20,SENTINEL-9,COMMS,signal_strength_dbm,-82.579289,dBm,NOMINAL,VALID
TEL-000311,2026-01-22 08:30:20,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000312,2026-01-22 08:30:20,SENTINEL-9,COMMS,link_margin_db,12.83598,dB,NOMINAL,VALID
TEL-000313,2026-01-22 08:30:20,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.377161,°C,NOMINAL,VALID
TEL-000314,2026-01-22 08:30:20,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.92261,K,NOMINAL,VALID
TEL-000315,2026-01-22 08:30:20,SENTINEL-9,PAYLOAD,shutter_cycles,1847532.0,count,NOMINAL,VALID
TEL-000316,2026-01-22 08:59:43,SENTINEL-9,POWER,battery_level_pct,65.070376,%,NOMINAL,VALID
TEL-000317,2026-01-22 08:59:43,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-000318,2026-01-22 08:59:43,SENTINEL-9,POWER,bus_voltage_v,27.92714,V,NOMINAL,VALID
TEL-000319,2026-01-22 08:59:43,SENTINEL-9,THERMAL,payload_temp_c,22.134486,°C,NOMINAL,VALID
TEL-000320,2026-01-22 08:59:43,SENTINEL-9,THERMAL,bus_temp_c,18.067858,°C,NOMINAL,VALID
TEL-000321,2026-01-22 08:59:43,SENTINEL-9,THERMAL,battery_temp_c,15.398184,°C,NOMINAL,VALID
TEL-000322,2026-01-22 08:59:43,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.154148,arcsec,NOMINAL,VALID
TEL-000323,2026-01-22 08:59:43,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2401.602841,RPM,NOMINAL,VALID
TEL-000324,2026-01-22 08:59:43,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001016,deg/hr,NOMINAL,VALID
TEL-000325,2026-01-22 08:59:43,SENTINEL-9,COMMS,signal_strength_dbm,-84.671932,dBm,NOMINAL,VALID
TEL-000326,2026-01-22 08:59:43,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000327,2026-01-22 08:59:43,SENTINEL-9,COMMS,link_margin_db,12.047716,dB,NOMINAL,VALID
TEL-000328,2026-01-22 08:59:43,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.259698,°C,NOMINAL,VALID
TEL-000329,2026-01-22 08:59:43,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.709849,K,NOMINAL,VALID
TEL-000330,2026-01-22 08:59:43,SENTINEL-9,PAYLOAD,shutter_cycles,1847528.0,count,NOMINAL,VALID
TEL-000331,2026-01-22 09:20:02,SENTINEL-9,POWER,battery_level_pct,85.786678,%,NOMINAL,VALID
TEL-000332,2026-01-22 09:20:02,SENTINEL-9,POWER,solar_array_output_w,2723.728444,W,NOMINAL,VALID
TEL-000333,2026-01-22 09:20:02,SENTINEL-9,POWER,bus_voltage_v,27.871404,V,NOMINAL,VALID
TEL-000334,2026-01-22 09:20:02,SENTINEL-9,THERMAL,payload_temp_c,22.819915,°C,NOMINAL,VALID
TEL-000335,2026-01-22 09:20:02,SENTINEL-9,THERMAL,bus_temp_c,18.449078,°C,NOMINAL,VALID
TEL-000336,2026-01-22 09:20:02,SENTINEL-9,THERMAL,battery_temp_c,15.188223,°C,NOMINAL,VALID
TEL-000337,2026-01-22 09:20:02,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.137935,arcsec,NOMINAL,VALID
TEL-000338,2026-01-22 09:20:02,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2399.195124,RPM,NOMINAL,VALID
TEL-000339,2026-01-22 09:20:02,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000997,deg/hr,NOMINAL,VALID
TEL-000340,2026-01-22 09:20:02,SENTINEL-9,COMMS,signal_strength_dbm,-83.33333,dBm,NOMINAL,VALID
TEL-000341,2026-01-22 09:20:02,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000342,2026-01-22 09:20:02,SENTINEL-9,COMMS,link_margin_db,12.398505,dB,NOMINAL,VALID
TEL-000343,2026-01-22 09:20:02,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.304728,°C,NOMINAL,VALID
TEL-000344,2026-01-22 09:20:02,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.11483,K,NOMINAL,VALID
TEL-000345,2026-01-22 09:20:02,SENTINEL-9,PAYLOAD,shutter_cycles,1847524.0,count,NOMINAL,VALID
TEL-000346,2026-01-22 09:42:49,SENTINEL-9,POWER,battery_level_pct,89.85056,%,NOMINAL,VALID
TEL-000347,2026-01-22 09:42:49,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-000348,2026-01-22 09:42:49,SENTINEL-9,POWER,bus_voltage_v,28.121362,V,NOMINAL,VALID
TEL-000349,2026-01-22 09:42:49,SENTINEL-9,THERMAL,payload_temp_c,22.500936,°C,NOMINAL,VALID
TEL-000350,2026-01-22 09:42:49,SENTINEL-9,THERMAL,bus_temp_c,18.328824,°C,NOMINAL,VALID
TEL-000351,2026-01-22 09:42:49,SENTINEL-9,THERMAL,battery_temp_c,15.283887,°C,NOMINAL,VALID
TEL-000352,2026-01-22 09:42:49,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.153476,arcsec,NOMINAL,VALID
TEL-000353,2026-01-22 09:42:49,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2442.613594,RPM,NOMINAL,VALID
TEL-000354,2026-01-22 09:42:49,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001044,deg/hr,NOMINAL,VALID
TEL-000355,2026-01-22 09:42:49,SENTINEL-9,COMMS,signal_strength_dbm,-86.872715,dBm,NOMINAL,VALID
TEL-000356,2026-01-22 09:42:49,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000357,2026-01-22 09:42:49,SENTINEL-9,COMMS,link_margin_db,12.800949,dB,NOMINAL,VALID
TEL-000358,2026-01-22 09:42:49,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.36016,°C,NOMINAL,VALID
TEL-000359,2026-01-22 09:42:49,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.062362,K,NOMINAL,VALID
TEL-000360,2026-01-22 09:42:49,SENTINEL-9,PAYLOAD,shutter_cycles,1847523.0,count,NOMINAL,VALID
TEL-000361,2026-01-22 10:07:36,SENTINEL-9,POWER,battery_level_pct,77.284613,%,NOMINAL,VALID
TEL-000362,2026-01-22 10:07:36,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-000363,2026-01-22 10:07:36,SENTINEL-9,POWER,bus_voltage_v,28.12361,V,NOMINAL,VALID
TEL-000364,2026-01-22 10:07:36,SENTINEL-9,THERMAL,payload_temp_c,22.397492,°C,NOMINAL,VALID
TEL-000365,2026-01-22 10:07:36,SENTINEL-9,THERMAL,bus_temp_c,18.637591,°C,NOMINAL,VALID
TEL-000366,2026-01-22 10:07:36,SENTINEL-9,THERMAL,battery_temp_c,15.38484,°C,NOMINAL,VALID
TEL-000367,2026-01-22 10:07:36,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.140874,arcsec,NOMINAL,VALID
TEL-000368,2026-01-22 10:07:36,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2358.658685,RPM,NOMINAL,VALID
TEL-000369,2026-01-22 10:07:36,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.00096,deg/hr,NOMINAL,VALID
TEL-000370,2026-01-22 10:07:36,SENTINEL-9,COMMS,signal_strength_dbm,-82.542931,dBm,NOMINAL,VALID
TEL-000371,2026-01-22 10:07:36,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000372,2026-01-22 10:07:36,SENTINEL-9,COMMS,link_margin_db,12.683007,dB,NOMINAL,VALID
TEL-000373,2026-01-22 10:07:36,SENTINEL-9,PAYLOAD,sensor_temp_c,-44.812355,°C,NOMINAL,VALID
TEL-000374,2026-01-22 10:07:36,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.846129,K,NOMINAL,VALID
TEL-000375,2026-01-22 10:07:36,SENTINEL-9,PAYLOAD,shutter_cycles,1847532.0,count,NOMINAL,VALID
TEL-000376,2026-01-22 10:34:38,SENTINEL-9,POWER,battery_level_pct,77.402789,%,NOMINAL,VALID
TEL-000377,2026-01-22 10:34:38,SENTINEL-9,POWER,solar_array_output_w,2759.796681,W,NOMINAL,VALID
TEL-000378,2026-01-22 10:34:38,SENTINEL-9,POWER,bus_voltage_v,27.99889,V,NOMINAL,VALID
TEL-000379,2026-01-22 10:34:38,SENTINEL-9,THERMAL,payload_temp_c,22.673601,°C,NOMINAL,VALID
TEL-000380,2026-01-22 10:34:38,SENTINEL-9,THERMAL,bus_temp_c,18.188982,°C,NOMINAL,VALID
TEL-000381,2026-01-22 10:34:38,SENTINEL-9,THERMAL,battery_temp_c,15.399112,°C,NOMINAL,VALID
TEL-000382,2026-01-22 10:34:38,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.136176,arcsec,NOMINAL,VALID
TEL-000383,2026-01-22 10:34:38,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2392.122819,RPM,NOMINAL,VALID
TEL-000384,2026-01-22 10:34:38,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001047,deg/hr,NOMINAL,VALID
TEL-000385,2026-01-22 10:34:38,SENTINEL-9,COMMS,signal_strength_dbm,-85.244657,dBm,NOMINAL,VALID
TEL-000386,2026-01-22 10:34:38,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000387,2026-01-22 10:34:38,SENTINEL-9,COMMS,link_margin_db,12.56852,dB,NOMINAL,VALID
TEL-000388,2026-01-22 10:34:38,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.268636,°C,NOMINAL,VALID
TEL-000389,2026-01-22 10:34:38,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.196901,K,NOMINAL,VALID
TEL-000390,2026-01-22 10:34:38,SENTINEL-9,PAYLOAD,shutter_cycles,1847526.0,count,NOMINAL,VALID
TEL-000391,2026-01-22 10:58:32,SENTINEL-9,POWER,battery_level_pct,91.817927,%,NOMINAL,VALID
TEL-000392,2026-01-22 10:58:32,SENTINEL-9,POWER,solar_array_output_w,2773.254995,W,NOMINAL,VALID
TEL-000393,2026-01-22 10:58:32,SENTINEL-9,POWER,bus_voltage_v,28.120612,V,NOMINAL,VALID
TEL-000394,2026-01-22 10:58:32,SENTINEL-9,THERMAL,payload_temp_c,22.822571,°C,NOMINAL,VALID
TEL-000395,2026-01-22 10:58:32,SENTINEL-9,THERMAL,bus_temp_c,18.248024,°C,NOMINAL,VALID
TEL-000396,2026-01-22 10:58:32,SENTINEL-9,THERMAL,battery_temp_c,15.314397,°C,NOMINAL,VALID
TEL-000397,2026-01-22 10:58:32,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.157636,arcsec,NOMINAL,VALID
TEL-000398,2026-01-22 10:58:32,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2361.899891,RPM,NOMINAL,VALID
TEL-000399,2026-01-22 10:58:32,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.00104,deg/hr,NOMINAL,VALID
TEL-000400,2026-01-22 10:58:32,SENTINEL-9,COMMS,signal_strength_dbm,-85.026787,dBm,NOMINAL,VALID
TEL-000401,2026-01-22 10:58:32,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000402,2026-01-22 10:58:32,SENTINEL-9,COMMS,link_margin_db,12.32005,dB,NOMINAL,VALID
TEL-000403,2026-01-22 10:58:32,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.557553,°C,NOMINAL,VALID
TEL-000404,2026-01-22 10:58:32,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.905821,K,NOMINAL,VALID
TEL-000405,2026-01-22 10:58:32,SENTINEL-9,PAYLOAD,shutter_cycles,1847531.0,count,NOMINAL,VALID
TEL-000406,2026-01-22 11:27:14,SENTINEL-9,POWER,battery_level_pct,82.624714,%,NOMINAL,VALID
TEL-000407,2026-01-22 11:27:14,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-000408,2026-01-22 11:27:14,SENTINEL-9,POWER,bus_voltage_v,28.127904,V,NOMINAL,VALID
TEL-000409,2026-01-22 11:27:14,SENTINEL-9,THERMAL,payload_temp_c,22.659093,°C,NOMINAL,VALID
TEL-000410,2026-01-22 11:27:14,SENTINEL-9,THERMAL,bus_temp_c,18.287205,°C,NOMINAL,VALID
TEL-000411,2026-01-22 11:27:14,SENTINEL-9,THERMAL,battery_temp_c,15.19682,°C,NOMINAL,VALID
TEL-000412,2026-01-22 11:27:14,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.137499,arcsec,NOMINAL,VALID
TEL-000413,2026-01-22 11:27:14,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2360.803598,RPM,NOMINAL,VALID
TEL-000414,2026-01-22 11:27:14,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.00101,deg/hr,NOMINAL,VALID
TEL-000415,2026-01-22 11:27:14,SENTINEL-9,COMMS,signal_strength_dbm,-85.273886,dBm,NOMINAL,VALID
TEL-000416,2026-01-22 11:27:14,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000417,2026-01-22 11:27:14,SENTINEL-9,COMMS,link_margin_db,12.946195,dB,NOMINAL,VALID
TEL-000418,2026-01-22 11:27:14,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.454292,°C,NOMINAL,VALID
TEL-000419,2026-01-22 11:27:14,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.671445,K,NOMINAL,VALID
TEL-000420,2026-01-22 11:27:14,SENTINEL-9,PAYLOAD,shutter_cycles,1847527.0,count,NOMINAL,VALID
TEL-000421,2026-01-22 11:52:23,SENTINEL-9,POWER,battery_level_pct,68.538504,%,NOMINAL,VALID
TEL-000422,2026-01-22 11:52:23,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-000423,2026-01-22 11:52:23,SENTINEL-9,POWER,bus_voltage_v,28.013868,V,NOMINAL,VALID
TEL-000424,2026-01-22 11:52:23,SENTINEL-9,THERMAL,payload_temp_c,22.447377,°C,NOMINAL,VALID
TEL-000425,2026-01-22 11:52:23,SENTINEL-9,THERMAL,bus_temp_c,18.583799,°C,NOMINAL,VALID
TEL-000426,2026-01-22 11:52:23,SENTINEL-9,THERMAL,battery_temp_c,15.132017,°C,NOMINAL,VALID
TEL-000427,2026-01-22 11:52:23,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.138512,arcsec,NOMINAL,VALID
TEL-000428,2026-01-22 11:52:23,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2365.727201,RPM,NOMINAL,VALID
TEL-000429,2026-01-22 11:52:23,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001026,deg/hr,NOMINAL,VALID
TEL-000430,2026-01-22 11:52:23,SENTINEL-9,COMMS,signal_strength_dbm,-85.602912,dBm,NOMINAL,VALID
TEL-000431,2026-01-22 11:52:23,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-000432,2026-01-22 11:52:23,SENTINEL-9,COMMS,link_margin_db,12.084107,dB,NOMINAL,VALID
TEL-000433,2026-01-22 11:52:23,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.381676,°C,NOMINAL,VALID
TEL-000434,2026-01-22 11:52:23,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.636849,K,NOMINAL,VALID
TEL-000435,2026-01-22 11:52:23,SENTINEL-9,PAYLOAD,shutter_cycles,1847524.0,count,NOMINAL,VALID
TEL-000436,2026-01-22 12:21:32,SENTINEL-9,POWER,battery_level_pct,86.692191,%,NOMINAL,VALID
