image_id,capture_timestamp,metadata_timestamp,downlink_timestamp,satellite_id,sensor_id,sensor_mode,target_lat,target_lon,target_name,pointing_azimuth_deg,pointing_elevation_deg,exposure_ms,gain_setting,sun_angle_deg,eclipse_status,resolution_m,compression_ratio,file_size_mb,pixelation_index,noise_floor_db,calibration_drift,hash_verification_status,metadata_hash,commanding_station,collection_priority
IMG-000073,2026-01-22 05:44:00,2026-01-22 05:44:00,2026-01-22 06:01:00,SENTINEL-9,EO-PRIMARY,STARING,76.9105,67.5493,NOVAYA-ZEMLYA-NORTH,66.456,83.902,8,2,19.31,SUNLIT,0.45,0.926,56.28,0.0116,-48.05,0.0133,VALID,120CE404BB212BE3,GS-ALPHA-1,OPPORTUNISTIC
IMG-000074,2026-01-22 05:49:00,2026-01-22 05:49:00,2026-01-22 06:33:00,SENTINEL-9,EO-PRIMARY,STARING,77.3869,45.2045,NSR-WAYPOINT-ECHO,46.906,82.561,6,1,19.3,SUNLIT,0.48,0.928,62.79,0.0153,-51.07,0.0092,VALID,6FBED9D0A15B90B2,GS-CHARLIE-3,PRIORITY
IMG-000075,2026-01-22 05:54:00,2026-01-22 05:54:00,2026-01-22 06:21:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.202,96.6989,NSR-WAYPOINT-BRAVO,98.599,84.544,11,1,11.56,SUNLIT,0.4,0.974,73.91,0.0147,-51.41,0.0045,VALID,C446ED779A090B65,GS-DELTA-4,OPPORTUNISTIC
IMG-000076,2026-01-22 05:59:00,2026-01-22 05:59:00,2026-01-22 06:39:00,SENTINEL-9,EO-PRIMARY,STARING,71.6472,150.2354,NSR-WAYPOINT-DELTA,150.271,87.533,8,2,6.01,SUNLIT,0.4,0.972,75.04,0.0209,-51.06,0.003,VALID,EF34448D310F62E9,GS-DELTA-4,OPPORTUNISTIC
IMG-000077,2026-01-22 06:02:00,2026-01-22 06:02:00,2026-01-22 06:19:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.1059,52.7696,FRANZ-JOSEF-LAND,51.548,78.997,7,2,21.7,SUNLIT,0.45,0.954,72.74,0.0325,-49.85,0.006,VALID,F3FB7FA0D8509DED,GS-ALPHA-1,SCHEDULED
IMG-000078,2026-01-22 06:06:00,2026-01-22 06:06:00,2026-01-22 06:35:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.6425,150.1885,NSR-WAYPOINT-DELTA,151.884,88.198,8,1,5.42,SUNLIT,0.36,0.942,64.25,0.0339,-51.79,0.0025,VALID,65E64C5D4E2CA841,GS-DELTA-4,PRIORITY
IMG-000079,2026-01-22 06:10:00,2026-01-22 06:10:00,2026-01-22 06:44:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8362,125.3076,NSR-WAYPOINT-CHARLIE,125.155,86.0,11,2,18.72,SUNLIT,0.43,0.959,84.92,0.0216,-51.26,0.0138,VALID,B98817779651E541,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000080,2026-01-22 06:15:00,2026-01-22 06:15:00,2026-01-22 06:35:00,SENTINEL-9,EO-PRIMARY,STARING,75.5131,68.4193,NSR-WAYPOINT-ALPHA,69.764,84.648,7,2,22.54,SUNLIT,0.49,0.942,49.49,0.0227,-50.78,0.003,VALID,E0A8F2F41796B6CE,GS-BRAVO-2,OPPORTUNISTIC
IMG-000081,2026-01-22 06:18:00,2026-01-22 06:18:00,2026-01-22 06:33:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.9125,67.547,NOVAYA-ZEMLYA-NORTH,65.593,82.811,9,2,19.13,SUNLIT,0.49,0.942,48.02,0.0247,-50.97,0.0018,VALID,E23A0772E60854F7,GS-DELTA-4,OPPORTUNISTIC
IMG-000082,2026-01-22 06:23:00,2026-01-22 06:23:00,2026-01-22 07:05:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.1916,96.7623,NSR-WAYPOINT-BRAVO,95.609,83.054,7,2,9.06,SUNLIT,0.31,0.946,57.45,0.037,-49.34,0.0124,VALID,D3C8D2FD74EDB029,GS-BRAVO-2,OPPORTUNISTIC
IMG-000083,2026-01-22 06:26:00,2026-01-22 06:26:00,2026-01-22 06:47:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1987,96.6955,NSR-WAYPOINT-BRAVO,97.594,83.227,10,2,24.63,SUNLIT,0.31,0.977,61.37,0.0238,-48.71,0.0129,VALID,AC651D14B62DAD7C,GS-ALPHA-1,OPPORTUNISTIC
IMG-000084,2026-01-22 06:29:00,2026-01-22 06:29:00,2026-01-22 07:06:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1688,96.7157,NSR-WAYPOINT-BRAVO,97.12,84.041,10,2,24.56,SUNLIT,0.42,0.946,78.17,0.0287,-50.65,0.0128,VALID,F7147E1D0BA7BF29,GS-BRAVO-2,SCHEDULED
IMG-000085,2026-01-22 06:33:00,2026-01-22 06:33:00,2026-01-22 07:02:00,SENTINEL-9,EO-PRIMARY,STARING,71.6026,150.1653,NSR-WAYPOINT-DELTA,149.957,87.898,8,1,18.19,SUNLIT,0.36,0.948,64.74,0.0272,-50.17,0.0105,VALID,2080801129F2BA0D,GS-DELTA-4,OPPORTUNISTIC
IMG-000086,2026-01-22 06:37:00,2026-01-22 06:37:00,2026-01-22 06:59:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,80.0782,52.7327,FRANZ-JOSEF-LAND,53.107,79.382,8,1,13.74,SUNLIT,0.38,0.944,64.46,0.0299,-50.13,0.0105,VALID,B0701E060D6A4E91,GS-CHARLIE-3,PRIORITY
IMG-000087,2026-01-22 06:40:00,2026-01-22 06:40:00,2026-01-22 07:06:00,SENTINEL-9,EO-PRIMARY,STARING,80.1349,52.7115,FRANZ-JOSEF-LAND,53.073,80.052,8,2,17.71,SUNLIT,0.37,0.978,48.67,0.0459,-49.16,0.0194,VALID,8693325E05CAF00A,GS-ALPHA-1,OPPORTUNISTIC
IMG-000088,2026-01-22 06:44:00,2026-01-22 06:44:00,2026-01-22 07:19:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.2127,96.6867,NSR-WAYPOINT-BRAVO,98.364,83.465,9,1,12.43,SUNLIT,0.35,0.944,47.25,0.0459,-50.83,0.0072,VALID,CF3F36013B4C2F62,GS-DELTA-4,PRIORITY
IMG-000089,2026-01-22 06:47:00,2026-01-22 06:47:00,2026-01-22 07:13:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1911,96.6816,NSR-WAYPOINT-BRAVO,96.931,83.977,6,1,17.15,SUNLIT,0.36,0.947,45.71,0.0336,-49.26,0.0182,VALID,15001C9AA705E087,GS-BRAVO-2,OPPORTUNISTIC
IMG-000090,2026-01-22 06:50:00,2026-01-22 06:50:00,2026-01-22 07:16:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,71.6138,150.2156,NSR-WAYPOINT-DELTA,148.479,88.854,5,2,19.98,SUNLIT,0.34,0.932,53.76,0.0124,-49.57,0.0164,VALID,1CDA75D36D446471,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000091,2026-01-22 06:53:00,2026-01-22 06:53:00,2026-01-22 07:08:00,SENTINEL-9,EO-PRIMARY,STARING,71.6706,150.2098,NSR-WAYPOINT-DELTA,149.476,88.911,5,2,6.49,SUNLIT,0.36,0.962,66.64,0.0311,-51.88,0.0197,VALID,A9E953B88948F639,GS-ALPHA-1,PRIORITY
IMG-000092,2026-01-22 06:57:00,2026-01-22 06:57:00,2026-01-22 07:17:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.0932,52.6849,FRANZ-JOSEF-LAND,54.147,80.322,8,1,10.22,SUNLIT,0.41,0.939,54.39,0.0304,-50.13,0.0138,VALID,68C11A6C25652C2B,GS-BRAVO-2,PRIORITY
IMG-000093,2026-01-22 07:02:00,2026-01-22 07:02:00,2026-01-22 07:30:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,73.8306,125.3192,NSR-WAYPOINT-CHARLIE,123.961,85.292,7,1,14.47,SUNLIT,0.44,0.967,46.77,0.035,-48.81,0.0076,VALID,210D24ABAC982BF3,GS-DELTA-4,PRIORITY
IMG-000094,2026-01-22 07:06:00,2026-01-22 07:06:00,2026-01-22 07:29:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.4712,45.2068,NSR-WAYPOINT-ECHO,45.581,82.389,11,1,5.16,SUNLIT,0.42,0.971,49.7,0.0312,-50.91,0.0161,VALID,58BB8A2C1374415D,GS-DELTA-4,OPPORTUNISTIC
IMG-000095,2026-01-22 07:11:00,2026-01-22 07:11:00,2026-01-22 07:41:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.5414,68.3903,NSR-WAYPOINT-ALPHA,66.456,84.901,9,1,6.65,SUNLIT,0.34,0.941,53.44,0.0362,-49.52,0.0144,VALID,D1DDB4FC4B4AFAA4,GS-BRAVO-2,OPPORTUNISTIC
IMG-000096,2026-01-22 07:15:00,2026-01-22 07:15:00,2026-01-22 07:29:00,SENTINEL-9,EO-PRIMARY,STARING,76.1415,96.7445,NSR-WAYPOINT-BRAVO,94.781,84.2,11,1,11.25,SUNLIT,0.47,0.936,51.2,0.047,-51.01,0.0167,VALID,58161080D5E6E380,GS-BRAVO-2,SCHEDULED
IMG-000097,2026-01-22 07:19:00,2026-01-22 07:19:00,2026-01-22 08:00:00,SENTINEL-9,EO-PRIMARY,STARING,78.2331,15.5902,SVALBARD-MONITOR,14.981,81.155,9,1,7.61,SUNLIT,0.49,0.924,60.82,0.0227,-51.13,0.003,VALID,CCD6DCC71A791695,GS-CHARLIE-3,PRIORITY
IMG-000098,2026-01-22 07:24:00,2026-01-22 07:24:00,2026-01-22 07:35:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.5105,68.4391,NSR-WAYPOINT-ALPHA,67.978,83.592,7,1,9.36,SUNLIT,0.33,0.972,70.04,0.0134,-48.63,0.0074,VALID,57C465A92B608055,GS-DELTA-4,SCHEDULED
IMG-000099,2026-01-22 07:27:00,2026-01-22 07:27:00,2026-01-22 08:03:00,SENTINEL-9,EO-PRIMARY,STARING,80.1678,52.7623,FRANZ-JOSEF-LAND,53.467,79.09,11,1,9.78,SUNLIT,0.46,0.964,81.03,0.048,-50.92,0.0153,VALID,751A3ADC72DBD454,GS-BRAVO-2,PRIORITY
IMG-000100,2026-01-22 07:32:00,2026-01-22 07:32:00,2026-01-22 07:53:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.1577,52.7214,FRANZ-JOSEF-LAND,53.121,80.478,8,1,14.27,SUNLIT,0.44,0.951,50.41,0.0212,-51.35,0.0102,VALID,E4AB4EA00C7AD8B5,GS-CHARLIE-3,SCHEDULED
IMG-000101,2026-01-22 07:35:00,2026-01-22 07:35:00,2026-01-22 08:12:00,SENTINEL-9,EO-PRIMARY,STARING,76.9858,67.5904,NOVAYA-ZEMLYA-NORTH,69.261,82.775,9,2,8.27,SUNLIT,0.35,0.925,50.3,0.0178,-49.24,0.0182,VALID,C667FFD98735F3B4,GS-BRAVO-2,SCHEDULED
IMG-000102,2026-01-22 07:38:00,2026-01-22 07:38:00,2026-01-22 07:56:00,SENTINEL-9,EO-PRIMARY,STARING,73.8426,125.359,NSR-WAYPOINT-CHARLIE,124.639,85.829,5,1,10.37,SUNLIT,0.39,0.929,78.99,0.0471,-48.4,0.0023,VALID,154CB41B0FD808E8,GS-ALPHA-1,SCHEDULED
IMG-000103,2026-01-22 07:42:00,2026-01-22 07:42:00,2026-01-22 07:53:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.6247,150.2263,NSR-WAYPOINT-DELTA,148.396,89.354,5,1,23.02,SUNLIT,0.5,0.973,65.94,0.0404,-51.64,0.0104,VALID,0987840F86EE645F,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000104,2026-01-22 07:46:00,2026-01-22 07:46:00,2026-01-22 08:18:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.5672,68.4399,NSR-WAYPOINT-ALPHA,67.239,85.068,7,1,9.61,SUNLIT,0.38,0.945,47.79,0.0484,-51.53,0.0145,VALID,99070F06BC375430,GS-CHARLIE-3,PRIORITY
IMG-000105,2026-01-22 07:50:00,2026-01-22 07:50:00,2026-01-22 08:23:00,SENTINEL-9,EO-PRIMARY,STARING,75.5424,68.4186,NSR-WAYPOINT-ALPHA,66.86,85.051,9,1,7.25,SUNLIT,0.3,0.95,53.75,0.0483,-48.54,0.0075,VALID,E12C17B2D6D9405A,GS-ALPHA-1,PRIORITY
IMG-000106,2026-01-22 07:54:00,2026-01-22 07:54:00,2026-01-22 08:25:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.5591,68.4105,NSR-WAYPOINT-ALPHA,68.456,85.179,6,2,5.91,SUNLIT,0.5,0.932,48.98,0.0332,-51.06,0.018,VALID,1F0333A9AFF66B99,GS-ALPHA-1,PRIORITY
IMG-000107,2026-01-22 07:58:00,2026-01-22 07:58:00,2026-01-22 08:23:00,SENTINEL-9,EO-PRIMARY,STARING,77.4118,45.1416,NSR-WAYPOINT-ECHO,45.856,82.446,11,2,18.14,SUNLIT,0.33,0.974,81.52,0.0415,-48.02,0.0163,VALID,7847EC03AEC83084,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000108,2026-01-22 08:03:00,2026-01-22 08:03:00,2026-01-22 08:42:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.1369,52.7086,FRANZ-JOSEF-LAND,53.499,78.949,9,2,13.4,SUNLIT,0.31,0.929,56.83,0.0356,-50.34,0.0123,VALID,BB1584485B391DC0,GS-DELTA-4,OPPORTUNISTIC
IMG-000109,2026-01-22 08:08:00,2026-01-22 08:08:00,2026-01-22 08:21:00,SENTINEL-9,EO-PRIMARY,STARING,75.4742,68.4448,NSR-WAYPOINT-ALPHA,69.258,84.97,9,1,9.01,SUNLIT,0.4,0.921,64.98,0.0417,-50.67,0.01,VALID,CD4CEC8BCB667D66,GS-ALPHA-1,OPPORTUNISTIC
IMG-000110,2026-01-22 08:13:00,2026-01-22 08:13:00,2026-01-22 08:47:00,SENTINEL-9,EO-PRIMARY,STARING,75.5158,68.4733,NSR-WAYPOINT-ALPHA,69.959,85.137,7,1,17.72,SUNLIT,0.43,0.95,50.25,0.0446,-51.91,0.0159,VALID,916013E4E147B5AA,GS-ALPHA-1,SCHEDULED
IMG-000111,2026-01-22 08:18:00,2026-01-22 08:18:00,2026-01-22 08:51:00,SENTINEL-9,EO-PRIMARY,STARING,80.1592,52.7192,FRANZ-JOSEF-LAND,52.368,80.695,7,2,11.62,SUNLIT,0.49,0.948,64.96,0.0381,-49.73,0.0122,VALID,9357649A6C9B2E87,GS-DELTA-4,PRIORITY
IMG-000112,2026-01-22 08:22:00,2026-01-22 08:22:00,2026-01-22 08:36:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,77.4399,45.2177,NSR-WAYPOINT-ECHO,43.479,82.074,11,1,21.62,SUNLIT,0.36,0.931,47.52,0.0346,-48.23,0.0191,VALID,0CA39E68586B9381,GS-ALPHA-1,SCHEDULED
IMG-000113,2026-01-22 08:27:00,2026-01-22 08:27:00,2026-01-22 08:55:00,SENTINEL-9,EO-PRIMARY,STARING,75.5562,68.3816,NSR-WAYPOINT-ALPHA,67.404,84.254,10,2,23.5,SUNLIT,0.48,0.934,70.59,0.0375,-49.39,0.0124,VALID,EF1F66BDD25AA828,GS-ALPHA-1,PRIORITY
IMG-000114,2026-01-22 08:32:00,2026-01-22 08:32:00,2026-01-22 09:12:00,SENTINEL-9,EO-PRIMARY,STARING,78.2789,15.5872,SVALBARD-MONITOR,15.849,81.563,9,1,23.91,SUNLIT,0.38,0.96,66.02,0.0199,-50.8,0.0127,VALID,F75BB7D340417F2E,GS-CHARLIE-3,SCHEDULED
IMG-000115,2026-01-22 08:35:00,2026-01-22 08:35:00,2026-01-22 08:57:00,SENTINEL-9,EO-PRIMARY,STARING,76.9859,67.5609,NOVAYA-ZEMLYA-NORTH,67.242,83.826,10,2,5.46,SUNLIT,0.41,0.939,62.46,0.0254,-51.48,0.0175,VALID,2DE192187BF5E0BA,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000116,2026-01-22 08:39:00,2026-01-22 08:39:00,2026-01-22 09:21:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,80.1653,52.686,FRANZ-JOSEF-LAND,52.864,79.091,9,1,5.52,SUNLIT,0.37,0.949,77.24,0.043,-49.06,0.0111,VALID,88E7E4BBE4F4F341,GS-ALPHA-1,PRIORITY
IMG-000117,2026-01-22 08:44:00,2026-01-22 08:44:00,2026-01-22 09:00:00,SENTINEL-9,EO-PRIMARY,STARING,78.2633,15.6166,SVALBARD-MONITOR,13.819,81.251,8,1,9.7,SUNLIT,0.34,0.973,53.83,0.0354,-49.85,0.0152,VALID,0FBA977C98CE9054,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000118,2026-01-22 08:49:00,2026-01-22 08:49:00,2026-01-22 09:17:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.999,67.6038,NOVAYA-ZEMLYA-NORTH,66.492,82.19,10,2,23.35,SUNLIT,0.43,0.925,61.96,0.0346,-51.51,0.001,VALID,C4FBFAB5826F89F0,GS-CHARLIE-3,PRIORITY
IMG-000119,2026-01-22 08:54:00,2026-01-22 08:54:00,2026-01-22 09:10:00,SENTINEL-9,EO-PRIMARY,STARING,75.5306,68.4043,NSR-WAYPOINT-ALPHA,67.038,83.839,11,2,7.36,SUNLIT,0.49,0.973,60.32,0.0408,-50.87,0.0013,VALID,3B354FCFC934596F,GS-ALPHA-1,SCHEDULED
IMG-000120,2026-01-22 08:58:00,2026-01-22 08:58:00,2026-01-22 09:38:00,SENTINEL-9,EO-PRIMARY,STARING,73.8839,125.3666,NSR-WAYPOINT-CHARLIE,123.611,87.046,11,2,9.43,SUNLIT,0.39,0.962,69.62,0.0101,-48.33,0.0068,VALID,91FFA5E544CB519B,GS-ALPHA-1,SCHEDULED
IMG-000121,2026-01-22 09:03:00,2026-01-22 09:03:00,2026-01-22 09:22:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8264,125.3136,NSR-WAYPOINT-CHARLIE,125.976,85.483,11,1,12.08,SUNLIT,0.35,0.948,75.65,0.0126,-51.55,0.0123,VALID,ED2E13F9AE533FD4,GS-BRAVO-2,PRIORITY
IMG-000122,2026-01-22 09:06:00,2026-01-22 09:06:00,2026-01-22 09:36:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.9606,67.5667,NOVAYA-ZEMLYA-NORTH,69.026,83.724,10,1,9.38,SUNLIT,0.33,0.972,48.96,0.0462,-49.44,0.0053,VALID,1E53569A64BA2C79,GS-CHARLIE-3,PRIORITY
IMG-000123,2026-01-22 09:10:00,2026-01-22 09:10:00,2026-01-22 09:47:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.5617,68.4562,NSR-WAYPOINT-ALPHA,70.02,84.722,9,2,6.62,SUNLIT,0.5,0.971,77.61,0.0383,-49.84,0.0172,VALID,26CFDF18808BAEBD,GS-ALPHA-1,OPPORTUNISTIC
IMG-000124,2026-01-22 09:13:00,2026-01-22 09:13:00,2026-01-22 09:41:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.4086,45.1422,NSR-WAYPOINT-ECHO,45.612,82.572,11,1,22.78,SUNLIT,0.33,0.965,84.4,0.0254,-51.46,0.0078,VALID,91C736969A4F1A0A,GS-CHARLIE-3,SCHEDULED
IMG-000125,2026-01-22 09:17:00,2026-01-22 09:17:00,2026-01-22 09:59:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,78.2005,15.6716,SVALBARD-MONITOR,16.883,81.546,10,1,20.31,SUNLIT,0.3,0.941,58.62,0.0344,-51.13,0.0134,VALID,4E205D57B000D5EB,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000126,2026-01-22 09:22:00,2026-01-22 09:22:00,2026-01-22 09:39:00,SENTINEL-9,EO-PRIMARY,STARING,75.5557,68.426,NSR-WAYPOINT-ALPHA,66.74,84.679,11,1,7.26,SUNLIT,0.49,0.977,78.17,0.0449,-49.73,0.0083,VALID,3B832040D5C37C28,GS-CHARLIE-3,PRIORITY
IMG-000127,2026-01-22 09:26:00,2026-01-22 09:26:00,2026-01-22 10:10:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,71.6012,150.2016,NSR-WAYPOINT-DELTA,149.318,88.027,10,2,11.47,SUNLIT,0.47,0.979,82.5,0.0201,-48.07,0.0068,VALID,72512F4C3E55212A,GS-DELTA-4,OPPORTUNISTIC
IMG-000128,2026-01-22 09:30:00,2026-01-22 09:30:00,2026-01-22 10:04:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,77.4031,45.222,NSR-WAYPOINT-ECHO,44.361,82.292,6,2,6.24,SUNLIT,0.41,0.948,57.02,0.0281,-49.73,0.014,VALID,5A7B0D9F4B0570AE,GS-BRAVO-2,PRIORITY
IMG-000129,2026-01-22 09:34:00,2026-01-22 09:34:00,2026-01-22 09:48:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.546,68.4011,NSR-WAYPOINT-ALPHA,68.097,85.158,7,1,6.33,SUNLIT,0.39,0.934,49.7,0.0331,-49.08,0.0086,VALID,EBEA4D3F0B800AC7,GS-DELTA-4,PRIORITY
IMG-000130,2026-01-22 09:37:00,2026-01-22 09:37:00,2026-01-22 09:57:00,SENTINEL-9,EO-PRIMARY,STARING,80.1062,52.7264,FRANZ-JOSEF-LAND,52.735,80.128,10,2,18.19,SUNLIT,0.44,0.94,69.31,0.0323,-51.55,0.0079,VALID,3744EE0DD47E362E,GS-ALPHA-1,PRIORITY
IMG-000131,2026-01-22 09:41:00,2026-01-22 09:41:00,2026-01-22 10:03:00,SENTINEL-9,EO-PRIMARY,STARING,77.4133,45.1687,NSR-WAYPOINT-ECHO,43.458,81.585,6,2,20.37,SUNLIT,0.4,0.953,46.68,0.0278,-48.04,0.0047,VALID,BDD0FEEB08AA8699,GS-DELTA-4,OPPORTUNISTIC
IMG-000132,2026-01-22 09:46:00,2026-01-22 09:46:00,2026-01-22 10:06:00,SENTINEL-9,EO-PRIMARY,STARING,71.6822,150.246,NSR-WAYPOINT-DELTA,149.065,87.883,6,2,8.83,SUNLIT,0.45,0.936,76.99,0.0434,-51.34,0.002,VALID,E30D7BF8DB910CF4,GS-DELTA-4,PRIORITY
IMG-000133,2026-01-22 09:50:00,2026-01-22 09:50:00,2026-01-22 10:19:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.9259,67.6191,NOVAYA-ZEMLYA-NORTH,66.094,82.769,6,2,14.15,SUNLIT,0.39,0.939,65.94,0.0468,-48.54,0.0158,VALID,B17F625D93C4C06F,GS-BRAVO-2,OPPORTUNISTIC
IMG-000134,2026-01-22 09:54:00,2026-01-22 09:54:00,2026-01-22 10:11:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.4587,45.1751,NSR-WAYPOINT-ECHO,44.322,83.152,5,2,6.04,SUNLIT,0.42,0.946,78.73,0.0254,-51.54,0.0048,VALID,7F8C56C86E176E31,GS-BRAVO-2,PRIORITY
IMG-000135,2026-01-22 09:59:00,2026-01-22 09:59:00,2026-01-22 10:17:00,SENTINEL-9,EO-PRIMARY,STARING,80.0831,52.7462,FRANZ-JOSEF-LAND,51.005,80.46,8,2,20.7,SUNLIT,0.47,0.934,78.21,0.0227,-50.64,0.0153,VALID,042EC0FE1537A493,GS-DELTA-4,SCHEDULED
IMG-000136,2026-01-22 10:04:00,2026-01-22 10:04:00,2026-01-22 10:22:00,SENTINEL-9,EO-PRIMARY,STARING,75.5171,68.4107,NSR-WAYPOINT-ALPHA,67.171,83.892,10,2,5.81,SUNLIT,0.44,0.978,70.83,0.0378,-48.2,0.003,VALID,1A349965459DA2C9,GS-DELTA-4,OPPORTUNISTIC
IMG-000137,2026-01-22 10:07:00,2026-01-22 10:07:00,2026-01-22 10:47:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,80.1686,52.7737,FRANZ-JOSEF-LAND,53.792,80.518,10,2,24.5,SUNLIT,0.45,0.957,50.3,0.0443,-51.35,0.0142,VALID,CD9F72804CE59F26,GS-DELTA-4,OPPORTUNISTIC
IMG-000138,2026-01-22 10:12:00,2026-01-22 10:12:00,2026-01-22 10:40:00,SENTINEL-9,EO-PRIMARY,STARING,78.2166,15.5801,SVALBARD-MONITOR,16.46,82.549,9,1,13.47,SUNLIT,0.39,0.96,70.14,0.0333,-50.32,0.0049,VALID,11345485E4B9AF4B,GS-ALPHA-1,OPPORTUNISTIC
IMG-000139,2026-01-22 10:17:00,2026-01-22 10:17:00,2026-01-22 10:38:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.1401,96.6833,NSR-WAYPOINT-BRAVO,95.704,83.192,7,1,16.23,SUNLIT,0.49,0.949,54.91,0.0114,-48.37,0.0185,VALID,844A7BC1F46A525C,GS-BRAVO-2,OPPORTUNISTIC
IMG-000140,2026-01-22 10:22:00,2026-01-22 10:22:00,2026-01-22 10:44:00,SENTINEL-9,EO-PRIMARY,STARING,76.953,67.5821,NOVAYA-ZEMLYA-NORTH,67.826,82.162,6,1,16.5,SUNLIT,0.42,0.961,50.48,0.0317,-48.82,0.0126,VALID,36AF4C5353521F74,GS-ALPHA-1,SCHEDULED
IMG-000141,2026-01-22 10:26:00,2026-01-22 10:26:00,2026-01-22 10:45:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.9374,67.616,NOVAYA-ZEMLYA-NORTH,67.389,83.82,5,2,24.6,SUNLIT,0.37,0.928,53.95,0.0284,-50.22,0.0097,VALID,3F1E9D0617CA176C,GS-CHARLIE-3,SCHEDULED
IMG-000142,2026-01-22 10:29:00,2026-01-22 10:29:00,2026-01-22 10:55:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.5664,68.4489,NSR-WAYPOINT-ALPHA,67.362,85.214,11,1,6.71,SUNLIT,0.48,0.931,61.34,0.0444,-50.04,0.0139,VALID,C2B3B7F5E2DAB34F,GS-CHARLIE-3,PRIORITY
IMG-000143,2026-01-22 10:34:00,2026-01-22 10:34:00,2026-01-22 10:52:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.9321,67.5557,NOVAYA-ZEMLYA-NORTH,69.215,82.639,7,2,17.91,SUNLIT,0.49,0.942,78.7,0.0107,-51.42,0.0168,VALID,D1D06238333E2C5C,GS-BRAVO-2,PRIORITY
IMG-000144,2026-01-22 10:39:00,2026-01-22 10:39:00,2026-01-22 10:53:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.9845,67.5901,NOVAYA-ZEMLYA-NORTH,69.377,83.937,11,2,20.97,SUNLIT,0.49,0.976,82.97,0.0137,-50.9,0.0049,VALID,CA54CBD8A08B75A8,GS-ALPHA-1,PRIORITY
IMG-000145,2026-01-22 10:44:00,2026-01-22 10:44:00,2026-01-22 11:24:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.384,45.163,NSR-WAYPOINT-ECHO,44.841,83.101,5,2,6.86,SUNLIT,0.48,0.94,48.8,0.0489,-50.6,0.0175,VALID,D3D3D25B7DB5E684,GS-CHARLIE-3,PRIORITY
IMG-000146,2026-01-22 10:48:00,2026-01-22 10:48:00,2026-01-22 11:25:00,SENTINEL-9,EO-PRIMARY,STARING,78.1939,15.5985,SVALBARD-MONITOR,16.643,82.715,10,2,19.41,SUNLIT,0.33,0.969,74.65,0.0358,-50.5,0.005,VALID,5C8CEA52073D70E2,GS-BRAVO-2,OPPORTUNISTIC
