command_id,timestamp,satellite_id,command_type,source_station_id,source_station_location,operator_id,auth_token_hash,target_lat,target_lon,target_name,priority,response_code,execution_status,execution_duration_ms
CMD-000099,2026-01-22 08:21:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,1851B3C37979F64A,71.5413,150.1224,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,128
CMD-000100,2026-01-22 08:25:00,SENTINEL-9,CALIBRATION,GS-CHARLIE-3,"Svalbard, Norway",OP-RODRIGUEZ,8D161142FAA4E736,80.0386,52.7121,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,112
CMD-000101,2026-01-22 08:28:00,SENTINEL-9,SAFE_MODE_CHECK,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,A935967FAF92B2F6,75.6061,68.3491,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,398
CMD-000102,2026-01-22 08:32:00,SENTINEL-9,CONFIG_UPDATE,GS-CHARLIE-3,"Svalbard, Norway",OP-RODRIGUEZ,6C1E3EDCF009DF22,71.6064,150.2426,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,430
CMD-000103,2026-01-22 08:36:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,86EF2C89A391D993,77.4406,45.1233,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,214
CMD-000104,2026-01-22 08:38:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-CHEN,9FA0DAE5F222CC60,76.9036,67.5522,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,321
CMD-000105,2026-01-22 08:42:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-BRAVO-2,"Fairbanks, Alaska",OP-MUELLER,0339D0A5897BDF59,77.3975,45.2406,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,423
CMD-000106,2026-01-22 08:46:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,F24A87C854CC0DA1,71.5995,150.156,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,119
CMD-000107,2026-01-22 08:49:00,SENTINEL-9,CALIBRATION,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,CA5C6AB67FF2E1D0,76.9591,67.5011,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,392
CMD-000108,2026-01-22 08:51:00,SENTINEL-9,CONFIG_UPDATE,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,8C0193CDCB588779,73.8041,125.2462,NSR-WAYPOINT-CHARLIE,URGENT,ACK_SUCCESS,EXECUTED,155
CMD-000109,2026-01-22 08:53:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,9DA2174461C056DA,76.9204,67.6323,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,464
CMD-000110,2026-01-22 08:55:00,SENTINEL-9,CONFIG_UPDATE,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,7DEEC8E95E1FD708,76.9393,67.6038,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,401
CMD-000111,2026-01-22 08:59:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-DELTA-4,"McMurdo, Antarctica",OP-CHEN,FD018A7DA6685130,80.0758,52.6558,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,376
CMD-000112,2026-01-22 09:01:00,SENTINEL-9,IMAGE_CAPTURE,GS-BRAVO-2,"Fairbanks, Alaska",OP-MUELLER,0B6EB7E05438D349,77.028,67.6784,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,230
CMD-000113,2026-01-22 09:05:00,SENTINEL-9,IMAGE_CAPTURE,GS-BRAVO-2,"Fairbanks, Alaska",OP-KOWALSKI,39397400E3E84D14,76.8706,67.5052,NOVAYA-ZEMLYA-NORTH,URGENT,ACK_SUCCESS,EXECUTED,220
CMD-000114,2026-01-22 09:09:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-MUELLER,344B49D323CF269D,77.5079,45.2688,NSR-WAYPOINT-ECHO,PRIORITY,ACK_SUCCESS,EXECUTED,435
CMD-000115,2026-01-22 09:12:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,CCC1D82E1973D8AA,78.2837,15.5753,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,345
CMD-000116,2026-01-22 09:15:00,SENTINEL-9,SAFE_MODE_CHECK,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,44A5351817631238,77.3802,45.2101,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,234
CMD-000117,2026-01-22 09:18:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,83776CB623017D4F,76.1483,96.7157,NSR-WAYPOINT-BRAVO,PRIORITY,ACK_SUCCESS,EXECUTED,473
CMD-000118,2026-01-22 09:21:00,SENTINEL-9,IMAGE_CAPTURE,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,2627C085ABEAB45A,71.7014,150.2784,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,115
CMD-000119,2026-01-22 09:24:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,16D73C583AB4D024,73.8092,125.3628,NSR-WAYPOINT-CHARLIE,URGENT,ACK_SUCCESS,EXECUTED,334
CMD-000120,2026-01-22 09:28:00,SENTINEL-9,CONFIG_UPDATE,GS-CHARLIE-3,"Svalbard, Norway",OP-MUELLER,D727A6008D7BCAF9,71.5449,150.1826,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,406
CMD-000121,2026-01-22 09:32:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-BRAVO-2,"Fairbanks, Alaska",OP-KOWALSKI,31825852DAF05223,80.1013,52.6587,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,469
CMD-000122,2026-01-22 09:34:00,SENTINEL-9,CALIBRATION,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,D09E269FDEFE2F49,78.2884,15.6653,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,67
CMD-000123,2026-01-22 09:38:00,SENTINEL-9,CALIBRATION,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,AD701EF0FBE7B8EB,73.7936,125.3624,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,280
CMD-000124,2026-01-22 09:42:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-CHARLIE-3,"Svalbard, Norway",OP-MUELLER,559669C71F9ADA23,78.263,15.6413,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,337
CMD-000125,2026-01-22 09:45:00,SENTINEL-9,ATTITUDE_ADJUST,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,0B033CD8B54E33CA,71.6398,150.1737,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,392
CMD-000126,2026-01-22 09:49:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,E15795988055BD75,80.02,52.7724,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,132
CMD-000127,2026-01-22 09:52:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,EC9334688CE82D97,78.2431,15.6329,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,458
CMD-000128,2026-01-22 09:54:00,SENTINEL-9,IMAGE_CAPTURE,GS-CHARLIE-3,"Svalbard, Norway",OP-CHEN,A1892C2C7E70E19A,78.1751,15.608,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,477
CMD-000129,2026-01-22 09:56:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-RODRIGUEZ,4B8FBE1586725E01,80.1264,52.8047,FRANZ-JOSEF-LAND,URGENT,ACK_SUCCESS,EXECUTED,95
CMD-000130,2026-01-22 10:00:00,SENTINEL-9,CALIBRATION,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,10604B24FE7DF7F8,75.4837,68.4278,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,57
CMD-000131,2026-01-22 10:02:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,0AE44D47AD803FBF,80.0457,52.7457,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,158
CMD-000132,2026-01-22 10:06:00,SENTINEL-9,CALIBRATION,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,852B6DBDE3B79E72,75.6189,68.3485,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,446
CMD-000133,2026-01-22 10:08:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,862C870E96FE7BEE,75.5434,68.5,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,249
CMD-000134,2026-01-22 10:11:00,SENTINEL-9,SAFE_MODE_CHECK,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,7A14BD5B481AAEEE,76.1971,96.7283,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,260
CMD-000135,2026-01-22 10:14:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,6A5C7333AFA5B10B,76.8633,67.4896,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,60
CMD-000136,2026-01-22 10:17:00,SENTINEL-9,TELEMETRY_REQUEST,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,F2A0FECDBB40E51D,76.1305,96.6816,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,114
CMD-000137,2026-01-22 10:20:00,SENTINEL-9,SAFE_MODE_CHECK,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,3FE5C5C0541FA7CC,80.1987,52.6449,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,373
CMD-000138,2026-01-22 10:24:00,SENTINEL-9,IMAGE_CAPTURE,GS-ALPHA-1,"Thule, Greenland",OP-RODRIGUEZ,8D483FA91AC0DA72,71.6117,150.2923,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,137
CMD-000139,2026-01-22 10:26:00,SENTINEL-9,CONFIG_UPDATE,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,B82EABA6BAC52668,75.4806,68.5233,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,354
CMD-000140,2026-01-22 10:30:00,SENTINEL-9,IMAGE_CAPTURE,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,00463222C176C430,78.2401,15.688,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,284
CMD-000141,2026-01-22 10:33:00,SENTINEL-9,IMAGE_CAPTURE,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,D0678C073B2243F2,75.4879,68.4312,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,335
CMD-000142,2026-01-22 10:37:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,7B79F87E48DD2F12,75.5001,68.353,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,484
CMD-000143,2026-01-22 10:39:00,SENTINEL-9,TELEMETRY_REQUEST,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,EAD4C3241B266E4F,76.2096,96.6323,NSR-WAYPOINT-BRAVO,PRIORITY,ACK_SUCCESS,EXECUTED,56
CMD-000144,2026-01-22 10:43:00,SENTINEL-9,IMAGE_CAPTURE,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,7689E162D22D9FF9,75.5155,68.4504,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,279
CMD-000145,2026-01-22 10:45:00,SENTINEL-9,ATTITUDE_ADJUST,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,5120A40678988884,71.6751,150.1176,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,267
CMD-000146,2026-01-22 10:49:00,SENTINEL-9,CALIBRATION,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,DC583DA1EE5647CF,75.4397,68.3533,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,341
CMD-000147,2026-01-22 10:51:00,SENTINEL-9,TELEMETRY_REQUEST,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,6F3993D20F3478AF,71.7216,150.1893,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,65
CMD-000148,2026-01-22 10:53:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,EE3034CBC7D0AC8E,76.9729,67.5847,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,481
CMD-000149,2026-01-22 10:56:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-RODRIGUEZ,A5B10EFEABDBDF98,75.5154,68.456,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,67
CMD-000150,2026-01-22 10:58:00,SENTINEL-9,CALIBRATION,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,1C4A830E35F502E3,77.505,45.2742,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,119
CMD-000151,2026-01-22 11:01:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,FE7AC091F9DC67E8,80.1045,52.8291,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,475
CMD-000152,2026-01-22 11:04:00,SENTINEL-9,CONFIG_UPDATE,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,F9503A8324D7C46A,76.0844,96.8165,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,296
CMD-000153,2026-01-22 11:07:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-RODRIGUEZ,2662B79B750D713E,75.5421,68.3348,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,323
CMD-000154,2026-01-22 11:11:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,FD0D03266582C63D,76.8933,67.5685,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,427
CMD-000155,2026-01-22 11:15:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,4A085F9EF0742C73,71.6407,150.1236,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,432
CMD-000156,2026-01-22 11:19:00,SENTINEL-9,ATTITUDE_ADJUST,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,439EF40B161797F3,76.1295,96.7933,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_DELAYED,EXECUTED,273
CMD-000157,2026-01-22 11:23:00,SENTINEL-9,CALIBRATION,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,2C3E52164D7971C7,73.787,125.2419,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,91
CMD-000158,2026-01-22 11:25:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-KOWALSKI,A5104FC222ED7351,80.0948,52.7551,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,436
CMD-000159,2026-01-22 11:27:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-CHEN,483C8F23CCEBC141,76.0902,96.6996,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,196
CMD-000160,2026-01-22 11:31:00,SENTINEL-9,SAFE_MODE_CHECK,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,05B207825876AF60,80.1211,52.6424,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,392
CMD-000161,2026-01-22 11:33:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,673FC12F553610BE,77.522,45.0897,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,151
CMD-000162,2026-01-22 11:35:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,2885762A2AE028FD,75.4291,68.5192,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,489
CMD-000163,2026-01-22 11:38:00,SENTINEL-9,IMAGE_CAPTURE,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,BB05CBE5417964E4,75.5793,68.4814,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,469
CMD-000164,2026-01-22 11:41:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-RODRIGUEZ,26BA2469E49CF80E,77.0398,67.5085,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,383
CMD-000165,2026-01-22 11:44:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,CA8CEF527FCAC991,76.0911,96.6862,NSR-WAYPOINT-BRAVO,PRIORITY,ACK_SUCCESS,EXECUTED,186
CMD-000166,2026-01-22 11:47:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,9948B65478E1B84B,80.0554,52.6497,FRANZ-JOSEF-LAND,URGENT,ACK_SUCCESS,EXECUTED,441
CMD-000167,2026-01-22 11:49:00,SENTINEL-9,SAFE_MODE_CHECK,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,03A3B1F90766613E,80.0539,52.6402,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,387
CMD-000168,2026-01-22 11:53:00,SENTINEL-9,CALIBRATION,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,828E24CED580BB1C,76.2645,96.6345,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,298
CMD-000169,2026-01-22 11:55:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,D38A130C6B2C4F6B,73.8875,125.4223,NSR-WAYPOINT-CHARLIE,PRIORITY,ACK_SUCCESS,EXECUTED,265
CMD-000170,2026-01-22 11:57:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-TANAKA,A4E634D846449FCF,75.4562,68.4898,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,488
CMD-000171,2026-01-22 11:59:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,0A2F402E7FA69E9E,71.6444,150.1236,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,86
CMD-000172,2026-01-22 12:02:00,SENTINEL-9,IMAGE_CAPTURE,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,5CE3517F75A5D7C9,73.8852,125.3537,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,199
CMD-000173,2026-01-22 12:05:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,634B5FA69550E9F6,71.5666,150.1417,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,134
CMD-000174,2026-01-22 12:08:00,SENTINEL-9,CONFIG_UPDATE,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,EF7B605CDD54EA5B,80.0909,52.6906,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,412
CMD-000175,2026-01-22 12:12:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-CHARLIE-3,"Svalbard, Norway",OP-CHEN,8CAB4B0B0D641C7A,80.1351,52.6623,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,456
CMD-000176,2026-01-22 12:14:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,3D43283381C32367,77.4955,45.1309,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,481
CMD-000177,2026-01-22 12:18:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,BCB8151CC01585F3,73.8635,125.3892,NSR-WAYPOINT-CHARLIE,PRIORITY,ACK_SUCCESS,EXECUTED,161
CMD-000178,2026-01-22 12:21:00,SENTINEL-9,ATTITUDE_ADJUST,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,412839F8CACB8A58,77.4138,45.1999,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,74
CMD-000179,2026-01-22 12:25:00,SENTINEL-9,ATTITUDE_ADJUST,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,FE32442D777C1600,76.1285,96.6383,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,371
CMD-000180,2026-01-22 12:27:00,SENTINEL-9,CALIBRATION,GS-DELTA-4,"McMurdo, Antarctica",OP-CHEN,63EF77D6430A2133,73.7683,125.3551,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,430
CMD-000181,2026-01-22 12:29:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,0B8DDDE42CEDD4A6,77.3851,45.1789,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,394
CMD-000182,2026-01-22 12:32:00,SENTINEL-9,CONFIG_UPDATE,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,D0E0913BF5603B22,76.2023,96.6791,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,91
CMD-000183,2026-01-22 12:35:00,SENTINEL-9,IMAGE_CAPTURE,GS-CHARLIE-3,"Svalbard, Norway",OP-MUELLER,9256308551946E0D,75.4969,68.4172,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,70
CMD-000184,2026-01-22 12:39:00,SENTINEL-9,SAFE_MODE_CHECK,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,BFBD7E9C511A5B50,78.1476,15.5644,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,293
CMD-000185,2026-01-22 12:42:00,SENTINEL-9,SAFE_MODE_CHECK,GS-BRAVO-2,"Fairbanks, Alaska",OP-MUELLER,44836B9A0A2BF6FB,71.661,150.1875,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,158
CMD-000186,2026-01-22 12:45:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,1147F0C0D2341501,76.1108,96.7972,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,325
CMD-000187,2026-01-22 12:47:00,SENTINEL-9,CALIBRATION,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,C7BDC3DF3565DF06,76.0838,96.7672,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,154
CMD-000188,2026-01-22 12:50:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,452570123971DEEA,73.7775,125.2302,NSR-WAYPOINT-CHARLIE,PRIORITY,ACK_SUCCESS,EXECUTED,347
CMD-000189,2026-01-22 12:53:00,SENTINEL-9,SAFE_MODE_CHECK,GS-ALPHA-1,"Thule, Greenland",OP-CHEN,3DDC0546ED21C9E4,71.5878,150.2616,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,179
CMD-000190,2026-01-22 12:55:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,153359AEC8E3FD72,80.0807,52.7864,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,138
CMD-000191,2026-01-22 12:57:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-MUELLER,1E5AB7370F777C6A,76.1165,96.813,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,269
CMD-000192,2026-01-22 13:01:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,D795D00229172EFE,76.9355,67.609,NOVAYA-ZEMLYA-NORTH,PRIORITY,ACK_SUCCESS,EXECUTED,263
CMD-000193,2026-01-22 13:04:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-RODRIGUEZ,DAC4816E31CA672C,71.6967,150.2919,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,266
CMD-000194,2026-01-22 13:06:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,9114FA069F5EA3A9,77.0413,67.5553,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,193
CMD-000195,2026-01-22 13:10:00,SENTINEL-9,SAFE_MODE_CHECK,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,ACB9C4F0DEC63EE1,78.1934,15.6918,SVALBARD-MONITOR,PRIORITY,ACK_SUCCESS,EXECUTED,240
CMD-000196,2026-01-22 13:14:00,SENTINEL-9,CALIBRATION,GS-ALPHA-1,"Thule, Greenland",OP-TANAKA,436E7386D8EEF45A,77.3847,45.2624,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,183
